0;0;0;0;0;0;0;0;;;;#;Evento;T Inicial;T Final;A;C;FN;FM;FD;D
148,863;-0,078097859;-0,125689093;1,017718654;1,42359;2,1252;-155,44481;0;;;;;;;;;;;;;
148,901;0,030873598;-0,061746177;1,104603466;1,46784;2,2034;-155,52792;0;;;;;;;;;;;;;
148,941;-0,000610601;-0,10201631;1,057621814;1,36941;2,21132;-155,60254;0;;;;;;;;;;;;;
148,98;-0,079319062;-0,055400612;0,997827727;1,41224;2,26171;-155,68123;0;;;;;;;;;;;;;
149,019;-0,017571865;-0,115317023;1,070801223;1,41224;2,26171;-155,68123;0;;;;;;;;;;;;;
149,022;-0,08432212;-0,062845056;0,994289501;1,36315;2,33076;-155,75586;0;;;;;;;;;;;;;
149,064;0,014033639;-0,060160041;1,240664628;1,37286;2,39842;-155,82286;0;;;;;;;;;;;;;
149,102;-0,04356473;-0,106531091;0,763167176;1,28179;2,44925;-155,87743;0;;;;;;;;;;;;;
149,141;0,017083588;-0,068457696;1,065066259;1,32386;2,48922;-155,93259;0;;;;;;;;;;;;;
149,181;-0,104944954;-0,02220897;0,943524975;1,18122;2,58156;-155,97656;0;;;;;;;;;;;;;
149,219;-0,05283792;-0,0157421;1,03333843;1,18122;2,58156;-155,97656;0;;;;;;;;;;;;;
149,222;0,017937819;-0,15680632;0,893859327;1,09413;2,65527;-156,01859;0;;;;;;;;;;;;;
149,262;0,001342508;-0,061746177;1,121198777;1,09413;2,65527;-156,01859;0;;;;;;;;;;;;;
149,302;0,08541998;-0,141674822;0,90069317;1,05489;2,73976;-156,06084;0;;;;;;;;;;;;;
149,34;-0,047713558;-0,035876656;1,052497452;0,96598;2,80259;-156,09747;0;;;;;;;;;;;;;
149,38;0,035997961;-0,163640163;0,893372069;0,84657;2,85797;-156,12924;0;;;;;;;;;;;;;
149,421;-0,020012232;-0,053204893;0,878972477;0,81573;2,9027;-156,16281;0;;;;;;;;;;;;;
149,427;0,099697248;-0,100429154;1,056646279;0,81573;2,9027;-156,16281;0;;;;;;;;;;;;;
149,462;-0,099574924;-0,131668705;0,95438634;0,72765;2,95474;-156,18216;0;;;;;;;;;;;;;
149,501;0,054546381;-0,091521916;1,040049949;0,77647;3,00475;-156,20082;0;;;;;;;;;;;;;
149,54;-0,025503568;-0,102625892;1,070312946;0,74044;3,03472;-156,21031;0;;;;;;;;;;;;;
149,584;-0,069800204;-0,020134557;1,182213048;0,75684;3,05909;-156,21959;0;;;;;;;;;;;;;
149,619;0,015985729;-0,06040367;0,804412844;0,75079;3,05776;-156,22545;0;;;;;;;;;;;;;
149,623;0,046493374;-0,025259939;1,110094801;0,75079;3,05776;-156,22545;0;;;;;;;;;;;;;
149,662;-0,069800204;-0,007931702;1,169766565;0,64208;3,05181;-156,2244;0;;;;;;;;;;;;;
149,715;0,051740061;-0,03904893;0,997218145;0,67885;3,04698;-156,22983;0;;;;;;;;;;;;;
149,739;0,037706422;-0,031605505;1,053107034;0,62005;3,05071;-156,22935;0;;;;;;;;;;;;;
149,78;-0,025382263;-0,073094801;1,077635066;0,62005;3,05071;-156,22935;0;;;;;;;;;;;;;
149,821;-0,008297655;-0,030385321;1,076658512;0,58674;3,0502;-156,2291;0;;;;;;;;;;;;;
149,822;0,00366055;-0,021477064;1,034558614;0,58674;3,0502;-156,2291;0;;;;;;;;;;;;;
149,862;-0,094083588;-0,082125382;0,962073394;0,52283;3,04598;-156,2265;0;;;;;;;;;;;;;
149,9;0,140454638;-0,031605505;1,030166157;0,63593;3,02984;-156,23302;0;;;;;;;;;;;;;
149,942;-0,123005097;0,017205912;0,938155963;0,53712;3,0075;-156,22809;0;;;;;;;;;;;;;
149,979;0,062356779;-0,071020387;1,148289501;0,70328;2,962;-156,23665;0;;;;;;;;;;;;;
150,019;-0,075291539;-0,039537207;1,097769623;0,59177;2,92914;-156,23064;0;;;;;;;;;;;;;
150,022;-0,065895005;0,034534149;0,847732926;0,59177;2,92914;-156,23064;0;;;;;;;;;;;;;
150,061;0,060648318;-0,030873598;1,069946993;0,7538;2,90401;-156,23105;0;;;;;;;;;;;;;
150,112;-0,105920489;-0,006955148;0,769146789;0,68891;2,8731;-156,21564;0;;;;;;;;;;;;;
150,141;0,055034659;-0,013423038;1,08812946;0,80347;2,82382;-156,20721;0;;;;;;;;;;;;;
150,18;-0,031727829;-0,008908257;0,908503568;0,70416;2,81611;-156,18695;0;;;;;;;;;;;;;
150,23;-0,037462793;-0,021233435;0,915092762;0,77009;2,75233;-156,17455;0;;;;;;;;;;;;;
150,231;0,056865443;-0,001464832;1,103383282;0,77009;2,75233;-156,17455;0;;;;;;;;;;;;;
150,261;-0,088714577;-0,078097859;0,982818552;0,69846;2,75039;-156,15527;0;;;;;;;;;;;;;
150,301;-0,016962283;-0,031971458;1,001244648;0,79989;2,73904;-156,14441;0;;;;;;;;;;;;;
150,342;-0,028188583;-0,017450561;1,089593272;0,76692;2,71983;-156,12692;0;;;;;;;;;;;;;
150,379;-0,062845056;-0,024893986;1,021623853;0,81447;2,68591;-156,11296;0;;;;;;;;;;;;;
150,418;0,048689093;-0,019524975;1,075194699;0,84486;2,65293;-156,10536;0;;;;;;;;;;;;;
150,42;-0,083101937;-0,028432212;1,060916412;0,84486;2,65293;-156,10536;0;;;;;;;;;;;;;
150,461;-0,00732212;-0,029897044;1,036877676;0,83899;2,62046;-156,09824;0;;;;;;;;;;;;;
150,5;-0,042588175;-0,049422018;1,03333843;0,88714;2,57087;-156,09517;0;;;;;;;;;;;;;
150,539;0,001097859;-0,006833843;1,086786952;0,90782;2,52301;-156,09192;0;;;;;;;;;;;;;
150,579;-0,026236493;-0,054180428;1,095084608;0,8915;2,45325;-156,08781;0;;;;;;;;;;;;;
150,618;0,003050968;-0,019646279;1,008200815;0,93094;2,40595;-156,08647;0;;;;;;;;;;;;;
150,635;0,02220897;-0,049787971;1,133523955;0,93094;2,40595;-156,08647;0;;;;;;;;;;;;;
150,662;-0,042831804;-0,017328236;0,963172273;0,8953;2,39385;-156,08231;0;;;;;;;;;;;;;
150,702;0,037828746;0,015131498;1,14377472;0,91273;2,37732;-156,08017;0;;;;;;;;;;;;;
150,756;-0,047957187;-0,047347604;0,999902141;0,87187;2,3364;-156,07138;0;;;;;;;;;;;;;
150,778;-0,050642202;-0,13545158;1,02516208;0,89734;2,33178;-156,06218;0;;;;;;;;;;;;;
150,818;0,015497452;0,014033639;1,138892966;0,89734;2,33178;-156,06218;0;;;;;;;;;;;;;
150,821;-0,082247706;0,017571865;0,89703262;0,95272;2,32238;-156,05247;0;;;;;;;;;;;;;
150,861;-0,067970438;-0,049787971;1,011617737;0,99628;2,3041;-156,0417;0;;;;;;;;;;;;;
150,9;0,046614679;-0,021477064;0,997095821;0,99628;2,3041;-156,0417;0;;;;;;;;;;;;;
150,939;-0,145702345;-0,00841998;0,946453619;0,9214;2,33658;-156,02632;0;;;;;;;;;;;;;
150,98;0,026357798;0,043442406;1,004539246;1,03428;2,32563;-156,01918;0;;;;;;;;;;;;;
151,018;-0,0882263;-0,028310907;0,875921509;1,0076;2,29174;-156,00661;0;;;;;;;;;;;;;
151,021;-0,099819572;-0,116659531;0,863108053;1,0076;2,29174;-156,00661;0;;;;;;;;;;;;;
151,06;0,122273191;-0,11129052;0,950603466;1,02332;2,30786;-155,99635;0;;;;;;;;;;;;;
151,1;0,025259939;0,017083588;0,841509684;1,02023;2,29752;-155,98524;0;;;;;;;;;;;;;
151,142;-0,08541998;0,02867686;0,891541284;0,89488;2,20493;-155,96953;0;;;;;;;;;;;;;
151,178;0,075779817;-0,07053211;0,97403262;0,87457;2,17337;-155,95807;0;;;;;;;;;;;;;
151,218;0,007931702;0,025991845;1,030898063;0,7596;2,12752;-155,93912;0;;;;;;;;;;;;;
151,221;-0,053082569;-0,004514781;0,944135576;0,7596;2,12752;-155,93912;0;;;;;;;;;;;;;
151,275;0,050763507;-0,004393476;1,075926606;0,75227;2,00261;-155,92186;0;;;;;;;;;;;;;
151,298;0,013423038;0,023307849;1,061283384;0,67217;1,92028;-155,90097;0;;;;;;;;;;;;;
151,338;-0,013057085;-0,01488787;1,105457696;0,64678;1,82613;-155,87912;0;;;;;;;;;;;;;
151,393;0,0882263;-0,034534149;1,138770642;0,62519;1,79846;-155,85558;0;;;;;;;;;;;;;
151,417;-0,022819572;-0,05564526;1,083126402;0,53418;1,76353;-155,82683;0;;;;;;;;;;;;;
151,419;0,018792049;-0,023795107;1,10753211;0,53418;1,76353;-155,82683;0;;;;;;;;;;;;;
151,461;0,015253823;0,04832314;1,105335372;0,53491;1,74814;-155,79845;0;;;;;;;;;;;;;
151,503;-0,147410805;0,093230377;1,052375127;0,54617;1,69591;-155,76735;0;;;;;;;;;;;;;
151,54;-0,019524975;-0,107507645;1,08812946;0,63734;1,68955;-155,73595;0;;;;;;;;;;;;;
151,578;0,056620795;-0,04917737;1,074950051;0,62798;1,69228;-155,70435;0;;;;;;;;;;;;;
151,617;-0,062600408;-0,048689093;1,075316004;0,74912;1,67306;-155,67941;0;;;;;;;;;;;;;
151,657;0,004759429;0,00561366;1,030775739;0,83676;1,69919;-155,65703;0;;;;;;;;;;;;;
151,661;-0,061014271;-0,021965341;1,020281346;0,83676;1,69919;-155,65703;0;;;;;;;;;;;;;
151,699;-0,083589195;0,055279307;1,030653415;0,88862;1,72005;-155,64076;0;;;;;;;;;;;;;
151,739;0,118245668;-0,022574924;1,063235474;0,97614;1,7659;-155,6321;0;;;;;;;;;;;;;
151,782;-0,122394495;-0,086762487;0,817347604;0,88293;1,80794;-155,62172;0;;;;;;;;;;;;;
151,816;0,085054027;-0,082003058;0,905696228;1,01811;1,88768;-155,62094;0;;;;;;;;;;;;;
151,857;-0,080294597;0,031971458;0,917777778;0,92285;1,95022;-155,61577;0;;;;;;;;;;;;;
151,86;-0,034534149;-0,067237513;0,774027523;0,92285;1,95022;-155,61577;0;;;;;;;;;;;;;
151,915;-0,053692151;0,017571865;1,080929664;1,01818;1,98398;-155,61957;0;;;;;;;;;;;;;
151,937;-0,033557594;-0,032459735;0,881535168;1,0112;1,99942;-155,62181;0;;;;;;;;;;;;;
151,977;-0,005979613;-0,090179409;0,904476045;1,03054;2,02705;-155,62585;0;;;;;;;;;;;;;
152,019;-0,034656473;-0,03990316;1,002464832;1,08198;2,05713;-155,63295;0;;;;;;;;;;;;;
152,056;-0,038682977;-0,038682977;0,959267074;1,04052;2,03455;-155,63727;0;;;;;;;;;;;;;
152,058;-0,078830785;-0,014520897;0,961341488;1,04052;2,03455;-155,63727;0;;;;;;;;;;;;;
152,099;-0,018426096;-0,047957187;1,049446483;1,08889;2,01521;-155,64293;0;;;;;;;;;;;;;
152,138;-0,051130479;-0,036486239;0,898252803;1,15866;1,99465;-155,64784;0;;;;;;;;;;;;;
152,177;-0,132767584;-0,008297655;1,120466871;1,16664;1,95732;-155,6503;0;;;;;;;;;;;;;
152,216;0,088836901;-0,009030581;1,053472987;1,21531;1,90551;-155,65463;0;;;;;;;;;;;;;
152,256;-0,15485423;0,031727829;0,944989806;1,15069;1,86756;-155,66034;0;;;;;;;;;;;;;
152,259;-0,053570846;-0,034168196;1,058110092;1,15069;1,86756;-155,66034;0;;;;;;;;;;;;;
152,3;0,059062181;-0,062234455;0,955850153;1,2238;1,83159;-155,67026;0;;;;;;;;;;;;;
152,337;-0,024771662;-0,005491335;1,115586137;1,13606;1,76679;-155,6741;0;;;;;;;;;;;;;
152,377;-0,052228338;-0,012568807;1,100698267;1,16224;1,66852;-155,68019;0;;;;;;;;;;;;;
152,416;0,012691131;-0,05649949;0,944623853;1,14525;1,6282;-155,68437;0;;;;;;;;;;;;;
152,455;-0,008297655;-0,000122324;1,181115189;1,19331;1,58727;-155,69434;0;;;;;;;;;;;;;
152,459;-0,016108053;-0,001342508;1,059940877;1,19331;1,58727;-155,69434;0;;;;;;;;;;;;;
152,497;-0,123005097;0,012325178;1,02406422;1,20453;1,53388;-155,70557;0;;;;;;;;;;;;;
152,54;-0,067848114;-0,025748216;1,081417941;1,23664;1,50991;-155,72261;0;;;;;;;;;;;;;
152,576;-0,032582059;0,006101937;1,105335372;1,31305;1,48438;-155,7439;0;;;;;;;;;;;;;
152,616;-0,086030581;0,028799185;1,019915392;1,32553;1,4558;-155,7691;0;;;;;;;;;;;;;
152,658;-0,053692151;-0,031849134;1,001732926;1,36197;1,44809;-155,80663;0;;;;;;;;;;;;;
152,66;-0,035266055;-0,027944954;1,062991845;1,36197;1,44809;-155,80663;0;;;;;;;;;;;;;
152,699;0,027944954;-0,040269113;1,007712538;1,36788;1,45027;-155,84943;0;;;;;;;;;;;;;
152,737;-0,128740061;-0,025748216;0,940230377;1,33502;1,42736;-155,89523;0;;;;;;;;;;;;;
152,777;0,017816514;0,015009174;1,029067278;1,35426;1,48223;-155,9559;0;;;;;;;;;;;;;
152,816;0,042222222;-0,077731906;1,021745158;1,25682;1,48438;-156,02;0;;;;;;;;;;;;;
152,856;-0,090057085;-0,073217125;1,002587156;1,25209;1,53255;-156,09297;0;;;;;;;;;;;;;
152,858;0,067970438;0,000731906;1,080807339;1,25209;1,53255;-156,09297;0;;;;;;;;;;;;;
152,897;-0,01012844;-0,033313965;0,997340469;1,14978;1,53565;-156,17419;0;;;;;;;;;;;;;
152,945;-0,084565749;-0,005734964;0,83406524;1,06595;1,56677;-156,26012;0;;;;;;;;;;;;;
152,976;0,019036697;-0,025503568;1,134866463;1,06595;1,56677;-156,26012;0;;;;;;;;;;;;;
153,016;-0,086030581;0,021477064;1,018816514;1,01244;1,57771;-156,35664;0;;;;;;;;;;;;;
153,07;-0,065163099;-0,03429052;0,818079511;1,08703;1,58436;-156,46123;0;;;;;;;;;;;;;
153,07;0,053082569;0,005734964;0,983062181;1,08703;1,58436;-156,46123;0;;;;;;;;;;;;;
153,097;-0,089325178;-0,034411825;1,066896024;1,08703;1,58436;-156,46123;0;;;;;;;;;;;;;
153,137;0,056377166;-0,013057085;0,929735984;1,04906;1,59228;-156,56425;0;;;;;;;;;;;;;
153,178;0,111411825;-0,073705403;0,995143731;0,91399;1,57488;-156,66327;0;;;;;;;;;;;;;
153,218;0,072973496;-0,021599388;0,945478084;0,91399;1,57488;-156,66327;0;;;;;;;;;;;;;
153,255;-0,062479103;-0,02587054;0,912041794;0,83602;1,54617;-156,75987;0;;;;;;;;;;;;;
153,258;0,103602446;-0,002685015;0,970249745;0,83602;1,54617;-156,75987;0;;;;;;;;;;;;;
153,297;-0,03624261;-0,028920489;1,064943935;0,80852;1,50156;-156,85429;0;;;;;;;;;;;;;
153,349;-0,032948012;-0,020988787;1,010884811;0,80852;1,50156;-156,85429;0;;;;;;;;;;;;;
153,376;0,152413863;-0,034656473;1,106555556;0,87202;1,43243;-156,93848;0;;;;;;;;;;;;;
153,415;-0,148753313;0,016839959;1,062015291;0,73072;1,47023;-157,00787;0;;;;;;;;;;;;;
153,459;-0,008785933;0,018670744;1,106311927;0,91982;1,43585;-157,07895;0;;;;;;;;;;;;;
153,459;0,027700306;-0,047957187;0,977571865;0,91982;1,43585;-157,07895;0;;;;;;;;;;;;;
153,497;-0,068702345;-0,022697248;1,164152905;0,81769;1,44167;-157,13768;0;;;;;;;;;;;;;
153,535;0,040147808;-0,045639144;1,133280326;0,81769;1,44167;-157,13768;0;;;;;;;;;;;;;
153,577;0,000488277;-0,021720693;0,923390418;0,88454;1,40119;-157,18433;0;;;;;;;;;;;;;
153,627;-0,011836901;-0,029653415;1,104969419;0,87642;1,42671;-157,2149;0;;;;;;;;;;;;;
153,654;0,018304791;0,030262997;1,010763507;0,84579;1,49257;-157,23634;0;;;;;;;;;;;;;
153,657;-0,069434251;-0,041245668;1,017475025;0,84579;1,49257;-157,23634;0;;;;;;;;;;;;;
153,697;0,112632008;-0,148996942;1,00270948;0,85009;1,53521;-157,25104;0;;;;;;;;;;;;;
153,75;-0,071142712;-0,103846075;0,939132518;0,80039;1,58381;-157,25949;0;;;;;;;;;;;;;
153,775;0,027334353;-0,032582059;0,938400612;0,83895;1,62448;-157,2684;0;;;;;;;;;;;;;
153,816;-0,023795107;-0,060525994;0,896787971;0,83024;1,65588;-157,27486;0;;;;;;;;;;;;;
153,858;0,027334353;-0,094205912;0,874579001;0,82152;1,72566;-157,28055;0;;;;;;;;;;;;;
153,858;-0,048811417;-0,055400612;1,096304791;0,82152;1,72566;-157,28055;0;;;;;;;;;;;;;
153,895;0,019646279;-0,027944954;0,973056065;0,82693;1,77352;-157,29007;0;;;;;;;;;;;;;
153,935;-0,065285423;-0,111045872;0,997340469;0,78487;1,78371;-157,29988;0;;;;;;;;;;;;;
153,975;0,018060143;-0,031239551;0,960975535;0,82385;1,84524;-157,31438;0;;;;;;;;;;;;;
154,015;-0,05930581;-0,079074414;1,054571865;0,80935;1,86433;-157,3205;0;;;;;;;;;;;;;
154,054;-0,031239551;0,000122324;0,983429154;0,81528;1,93472;-157,32365;0;;;;;;;;;;;;;
154,057;-0,028310907;-0,109948012;1,067750255;0,81528;1,93472;-157,32365;0;;;;;;;;;;;;;
154,096;0,016839959;-0,077243629;1,041880734;0,85293;1,94447;-157,32602;0;;;;;;;;;;;;;
154,144;0,013300714;-0,026724771;1,046395515;0,83078;1,9702;-157,32565;0;;;;;;;;;;;;;
154,174;-0,059550459;0,010250765;1,039561672;0,80912;1,99148;-157,32448;0;;;;;;;;;;;;;
154,214;0,005857288;-0,03904893;1,062747197;0,81745;1,98471;-157,32387;0;;;;;;;;;;;;;
154,269;-0,041002039;0,008054027;1,087152905;0,76604;1,97792;-157,3212;0;;;;;;;;;;;;;
154,27;0,03624261;-0,04722528;1,104358818;0,76604;1,97792;-157,3212;0;;;;;;;;;;;;;
154,296;-0,02977472;-0,020745158;1,026260958;0,80756;1,9456;-157,32176;0;;;;;;;;;;;;;
154,337;0,047347604;-0,042465851;0,981841998;0,79143;1,92097;-157,32019;0;;;;;;;;;;;;;
154,378;-0,066993884;0,009030581;1,070923547;0,79846;1,86772;-157,3158;0;;;;;;;;;;;;;
154,414;-0,067603466;0,032337411;0,918021407;0,82873;1,84965;-157,31003;0;;;;;;;;;;;;;
154,453;-0,015131498;0,034777778;1,093864424;0,83291;1,8249;-157,30183;0;;;;;;;;;;;;;
154,454;-0,05198369;-0,003905199;0,946941896;0,83291;1,8249;-157,30183;0;;;;;;;;;;;;;
154,496;-0,007688073;-0,042588175;1,039195719;0,81063;1,81763;-157,29207;0;;;;;;;;;;;;;
154,535;0,054425076;-0,091399592;0,915336391;0,84136;1,78541;-157,28333;0;;;;;;;;;;;;;
154,574;0,03062895;-0,046980632;0,981598369;0,77903;1,80941;-157,27132;0;;;;;;;;;;;;;
154,615;-0,094328236;0,002928644;0,989530071;0,77903;1,80941;-157,27132;0;;;;;;;;;;;;;
154,664;0,019890928;-0,07333945;0,954507645;0,78712;1,8;-157,26144;0;;;;;;;;;;;;;
154,665;-0,043320082;0,00927421;1,061527013;0,78712;1,8;-157,26144;0;;;;;;;;;;;;;
154,696;0,059183486;-0,077731906;0,916312946;0,76162;1,7934;-157,25043;0;;;;;;;;;;;;;
154,735;-0,002562691;0,003294597;0,920827727;0,73867;1,80356;-157,23949;0;;;;;;;;;;;;;
154,789;-0,020379205;0,055034659;1,014912334;0,70637;1,79484;-157,22835;0;;;;;;;;;;;;;
154,814;-0,019768603;-0,087372069;0,990506626;0,63982;1,76891;-157,21559;0;;;;;;;;;;;;;
154,855;-0,025259939;-0,01659633;1,023575943;0,68445;1,76661;-157,20602;0;;;;;;;;;;;;;
154,858;0,026846075;-0,035022426;0,979035678;0,68445;1,76661;-157,20602;0;;;;;;;;;;;;;
154,898;-0,076511723;-0,003050968;1,028823649;0,60046;1,74961;-157,19232;0;;;;;;;;;;;;;
154,933;0,036486239;-0,054302752;1,06030683;0,60341;1,74738;-157,18474;0;;;;;;;;;;;;;
154,973;0,063699286;-0,051617737;0,977937819;0,53965;1,72646;-157,17686;0;;;;;;;;;;;;;
155,014;-0,051251784;0,031360856;1,093864424;0,50045;1,70988;-157,17009;0;;;;;;;;;;;;;
155,054;0,02220897;0,023551478;0,874579001;0,50397;1,67904;-157,16431;0;;;;;;;;;;;;;
155,057;-0,072851172;-0,002074414;1,035901121;0,50397;1,67904;-157,16431;0;;;;;;;;;;;;;
155,096;0,036120285;-0,049665647;0,997095821;0,49406;1,65177;-157,15709;0;;;;;;;;;;;;;
155,135;-0,045272171;0,004393476;1,078489297;0,49406;1,65177;-157,15709;0;;;;;;;;;;;;;
155,185;0,021233435;-0,00085423;0,947307849;0,53747;1,60688;-157,15118;0;;;;;;;;;;;;;
155,214;-0,106042813;0,09750051;1,036755352;0,54594;1,57395;-157,14301;0;;;;;;;;;;;;;
155,253;-0,0157421;0,04075739;1,007834862;0,57347;1,50901;-157,13329;0;;;;;;;;;;;;;
155,256;-0,029653415;0,003782875;1,069946993;0,57347;1,50901;-157,13329;0;;;;;;;;;;;;;
155,308;0,047591233;-0,025259939;0,976961264;0,61287;1,44309;-157,12312;0;;;;;;;;;;;;;
155,333;-0,02416208;-0,017205912;1,074461774;0,60263;1,39294;-157,10266;0;;;;;;;;;;;;;
155,374;-0,01659633;-0,021843017;1,027115189;0,6424;1,34143;-157,0777;0;;;;;;;;;;;;;
155,414;0,006589195;0,012446483;1,032850153;0,6597;1,27202;-157,0455;0;;;;;;;;;;;;;
155,453;-0,119222222;0,01940265;0,961219164;0,65382;1,24183;-157,00029;0;;;;;;;;;;;;;
155,456;0,100796126;0,015863405;0,988432212;0,65382;1,24183;-157,00029;0;;;;;;;;;;;;;
155,497;-0,100429154;0,002196738;1,064333333;0,66526;1,18729;-156,94803;0;;;;;;;;;;;;;
155,535;0,076756371;-0,0112263;0,936569827;0,68787;1,12883;-156,89197;0;;;;;;;;;;;;;
155,575;-0,074681957;0,083956167;1,01112946;0,67694;1,07157;-156,83336;0;;;;;;;;;;;;;
155,613;0,004271152;0,053570846;0,931932722;0,72219;0,96314;-156,77486;0;;;;;;;;;;;;;
155,653;-0,002562691;-0,000243629;0,953898063;0,71145;0,89947;-156,71529;0;;;;;;;;;;;;;
155,656;0,03904893;-0,0112263;0,935471967;0,71145;0,89947;-156,71529;0;;;;;;;;;;;;;
155,703;-0,030385321;0,062600408;1,052863405;0,72022;0,82902;-156,64745;0;;;;;;;;;;;;;
155,733;-0,057109072;0,031849134;0,992824669;0,71658;0,77964;-156,57506;0;;;;;;;;;;;;;
155,773;0,015009174;0,093962283;1,020891947;0,76001;0,70618;-156,49638;0;;;;;;;;;;;;;
155,816;-0,080905199;0,071265036;1,046273191;0,71488;0,64734;-156,41318;0;;;;;;;;;;;;;
155,852;0,004637105;0,010494393;1,052984709;0,75436;0,57062;-156,32901;0;;;;;;;;;;;;;
155,855;-0,058817533;0,044417941;1,003929664;0,75436;0,57062;-156,32901;0;;;;;;;;;;;;;
155,895;0,032337411;-0,01012844;1,019061162;0,79622;0,48825;-156,23999;0;;;;;;;;;;;;;
155,934;-0,089568807;0,009396534;0,916678899;0,74441;0,42178;-156,14755;0;;;;;;;;;;;;;
155,973;0,042710499;0,088348624;1,016620795;0,8154;0,37243;-156,05545;0;;;;;;;;;;;;;
156,013;-0,079319062;0,063820591;0,999780836;0,73117;0,29658;-155,96178;0;;;;;;;;;;;;;
156,052;-0,021111111;0,013788991;0,958535168;0,80184;0,21162;-155,8696;0;;;;;;;;;;;;;
156,055;0,030019368;0,060891947;1,135476045;0,80184;0,21162;-155,8696;0;;;;;;;;;;;;;
156,096;-0,084810398;0,05283792;1,014180428;0,71847;0,17291;-155,77832;0;;;;;;;;;;;;;
156,136;-0,008908257;0,017205912;1,098135576;0,75258;0,10859;-155,68858;0;;;;;;;;;;;;;
156,173;0,030262997;0,071020387;1,104115189;0,73648;0,06175;-155,60074;0;;;;;;;;;;;;;
156,223;-0,020256881;0,038439348;1,14377472;0,708;-0,00898;-155,50853;0;;;;;;;;;;;;;
156,252;0,054302752;0,011104995;0,888856269;0,74432;-0,06265;-155,41469;0;;;;;;;;;;;;;
156,254;-0,065529052;0,094571865;1,070190622;0,74432;-0,06265;-155,41469;0;;;;;;;;;;;;;
156,294;0,024405708;0,086030581;1,006247706;0,68107;-0,13356;-155,3192;0;;;;;;;;;;;;;
156,334;-0,094816514;0,077488277;1,083858308;0,66078;-0,18726;-155,22354;0;;;;;;;;;;;;;
156,372;0,018914373;0,017205912;0,913994903;0,6957;-0,23665;-155,12807;0;;;;;;;;;;;;;
156,412;-0,017937819;0,021111111;0,990384302;0,67308;-0,29253;-155,02386;0;;;;;;;;;;;;;
156,452;-0,03148318;0,063333333;1,022478084;0,71125;-0,32121;-154,91521;0;;;;;;;;;;;;;
156,454;0,026480122;0,024528033;1,034558614;0,71125;-0,32121;-154,91521;0;;;;;;;;;;;;;
156,494;-0,108361876;0,048933741;0,914604485;0,68316;-0,36702;-154,80394;0;;;;;;;;;;;;;
156,533;0,070166157;0,06406524;1,03138634;0,71973;-0,42103;-154,69099;0;;;;;;;;;;;;;
156,573;-0,098843017;0,061502548;1,100941896;0,69896;-0,45751;-154,58405;0;;;;;;;;;;;;;
156,617;0,035388379;-0,008176351;0,92485525;0,77257;-0,51018;-154,4801;0;;;;;;;;;;;;;
156,652;-0,025503568;0,056011213;0,961463812;0,77833;-0,55335;-154,38034;0;;;;;;;;;;;;;
156,653;-0,017205912;0,05759735;0,90996738;0,77833;-0,55335;-154,38034;0;;;;;;;;;;;;;
156,694;-0,0927421;0,042954128;1,027724771;0,7834;-0,61305;-154,28284;0;;;;;;;;;;;;;
156,742;-0,036852192;0,067482161;0,980012232;0,81261;-0,65124;-154,18758;0;;;;;;;;;;;;;
156,772;-0,03624261;0,025137615;1,098135576;0,83476;-0,66996;-154,09476;0;;;;;;;;;;;;;
156,812;-0,029286442;-0,02220897;0,980987768;0,85029;-0,70974;-154,01355;0;;;;;;;;;;;;;
156,853;0,008785933;0,020745158;1,097159021;0,87101;-0,71883;-153,93993;0;;;;;;;;;;;;;
156,854;-0,066749235;0,072240571;0,998804281;0,87101;-0,71883;-153,93993;0;;;;;;;;;;;;;
156,893;-0,038805301;0,038927625;1,089471967;0,89937;-0,76933;-153,86667;0;;;;;;;;;;;;;
156,932;-0,107019368;0,048567788;0,87567788;0,91746;-0,80243;-153,79436;0;;;;;;;;;;;;;
156,974;-0,013179409;0,06211213;1,097891947;0,98267;-0,82059;-153,71423;0;;;;;;;;;;;;;
157,011;-0,030385321;0,011348624;0,991970438;0,96409;-0,87729;-153,63177;0;;;;;;;;;;;;;
157,05;-0,048811417;0,000243629;1,089227319;0,96409;-0,87729;-153,63177;0;;;;;;;;;;;;;
157,051;0,037585117;0,061136595;0,966589195;1,0195;-0,90694;-153,54709;0;;;;;;;;;;;;;
157,093;-0,08346789;0,023429154;1,030287462;0,97919;-0,92848;-153,46405;0;;;;;;;;;;;;;
157,134;-0,065895005;0,049909276;0,924001019;1,01397;-0,96664;-153,38072;0;;;;;;;;;;;;;
157,172;-0,013667686;0,012568807;1,108020387;1,0359;-0,9921;-153,29926;0;;;;;;;;;;;;;
157,212;-0,009517839;0,04917737;0,976229358;0,98815;-1,018;-153,22044;0;;;;;;;;;;;;;
157,266;0,020256881;0,042343527;0,934861366;1,02602;-1,07608;-153,142;0;;;;;;;;;;;;;
157,266;0,02501631;0,043686035;0,944867482;1,02602;-1,07608;-153,142;0;;;;;;;;;;;;;
157,295;0,010738022;0,054180428;0,877752294;0,96335;-1,09268;-153,06674;0;;;;;;;;;;;;;
157,333;-0,014765545;0,01659633;1,019670744;0,96335;-1,09268;-153,06674;0;;;;;;;;;;;;;
157,373;-0,001220183;0,007565749;1,018695209;0,91601;-1,14874;-152,99284;0;;;;;;;;;;;;;
