0;0;0;0;0;0;0;0;;;;# ;Evento;T inicial;T Final;A;C;FN;FM;FD;D
5,303;-0,003614679;0,030949032;1,011723751;-1,02871;-2,00088;-47,95718;0;;;;;;;;;;;;;
5,346;0,000534149;0,040345566;1,053823649;-0,99772;-2,01225;-47,91722;0;;;;;;;;;;;;;
5,347;0,065452599;0,01996738;1,037716616;-0,99772;-2,01225;-47,91722;0;;;;;;;;;;;;;
5,385;-0,014109072;0,022041794;1,11032314;-0,96726;-2,03638;-47,87313;0;;;;;;;;;;;;;
5,425;0,027746177;0,064751274;0,986708461;-0,92064;-2,03005;-47,82137;0;;;;;;;;;;;;;
5,466;0,049955148;0,016794088;1,031126402;-0,94343;-2,03853;-47,76819;0;;;;;;;;;;;;;
5,505;0,081682977;-0,000289501;1,031492355;-1,0062;-2,00665;-47,71394;0;;;;;;;;;;;;;
5,542;0,043976555;0,014231397;1,019655454;-1,0761;-1,96724;-47,65997;0;;;;;;;;;;;;;
5,545;0,017495413;0,062799185;0,975848114;-1,0761;-1,96724;-47,65997;0;;;;;;;;;;;;;
5,585;0,068625892;0,023505607;1,010382263;-1,1102;-1,95317;-47,60583;0;;;;;;;;;;;;;
5,629;0,060571865;0,003859327;0,954980632;-1,17505;-1,92594;-47,5551;0;;;;;;;;;;;;;
5,663;0,061182467;0,011668705;1,018802243;-1,18396;-1,91913;-47,50444;0;;;;;;;;;;;;;
5,703;-0,020576962;0,037416922;0,992077472;-1,19879;-1,9096;-47,45589;0;;;;;;;;;;;;;
5,756;0,009442406;0,079273191;1,049308869;-1,13517;-1,9233;-47,40641;0;;;;;;;;;;;;;
5,757;-0,026556575;0,048155963;1,019655454;-1,13517;-1,9233;-47,40641;0;;;;;;;;;;;;;
5,785;0,010540265;0,065117227;1,048332314;-1,13116;-1,9516;-47,3606;0;;;;;;;;;;;;;
5,824;0,058985729;0,040345566;1,01282263;-1,07789;-1,99744;-47,31446;0;;;;;;;;;;;;;
5,865;0,028844037;0,06548318;1,022340469;-1,09159;-2,02524;-47,26722;0;;;;;;;;;;;;;
5,902;0,067528033;0,058893986;1,011236493;-1,10292;-2,05445;-47,21841;0;;;;;;;;;;;;;
5,942;0,041779817;0,055111111;0,956811417;-1,168;-2,07084;-47,17515;0;;;;;;;;;;;;;
5,945;-0,001662589;0,06462895;1,006111111;-1,168;-2,07084;-47,17515;0;;;;;;;;;;;;;
5,983;0,073872579;0,018990826;0,980851172;-1,16002;-2,11121;-47,1315;0;;;;;;;;;;;;;
6,027;0,017862385;0,013377166;1,002571865;-1,14489;-2,12275;-47,09339;0;;;;;;;;;;;;;
6,063;-0,012156983;0,036685015;0,891281346;-1,15146;-2,12725;-47,05992;0;;;;;;;;;;;;;
6,103;0,037752294;0,035708461;1,014408767;-1,13927;-2,14148;-47,02364;0;;;;;;;;;;;;;
6,142;0,019570846;0,054134557;0,932528033;-1,12514;-2,15613;-46,98175;0;;;;;;;;;;;;;
6,145;0,022865443;0,045348624;1,107028542;-1,12514;-2,15613;-46,98175;0;;;;;;;;;;;;;
6,184;-0,065850153;0,065239551;1,016360856;-1,10916;-2,19527;-46,92577;0;;;;;;;;;;;;;
6,224;-0,083544343;0,087204893;1,091165138;-1,04075;-2,2342;-46,84416;0;;;;;;;;;;;;;
